Prompt,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
Was this filled at a mail-service or specialty pharmacy?,mail_order_info,mail_order_info,True,cap_api,cap_api,True,0.8873037193293118,0.4654114118032221,0.8762079476898825,ensemble,True,True,pass
Check if this claim was processed through the mail order channel.,mail_order_info,mail_order_info,True,cap_api,cap_api,True,0.8942484584200903,0.5595877094132297,0.8889962117006703,ensemble,True,True,pass
Show the Medicare Part D details for claim 242905816136000 sequence 001.,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.8963103215680405,0.662051062433391,0.8927935939931786,ensemble,True,True,pass
What are the PDE fields on this claim?,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.9998403837783041,0.7179846050193874,0.9997975119453059,ensemble,True,False,pass
MEDD pricing breakdown for this specific claim.,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.8999068203484523,0.7739460999354935,0.8998689879548238,ensemble,True,True,pass
Is there a low income subsidy applied to the pricing on this claim?,medicare_part_d,lics_status,False,cap_api,member_domain,False,0.9710235240052867,0.37784775485423505,0.9461503171047119,ensemble,True,False,pass
Medicare Part D summary for claim 201752592251000 sequence 001.,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.8981450122744514,0.6129382583202244,0.8966101803074635,ensemble,True,True,pass
Show the N1 segment details for this Part D claim.,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.9998843859335875,0.7375256099766576,0.9998690521439046,ensemble,True,False,pass
What is the LICS tier pricing on this specific claim?,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.6885489127535547,0.2598444120408129,0.49140038516881723,ensemble,False,False,disagreement
PDE data for claim 132435151040074 sequence 001.,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.9993120644025495,0.5797844377308312,0.9992587928537465,ensemble,True,False,pass
Part D cost sharing breakdown on this fill.,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.9997681615334475,0.713466289130776,0.9997195249259049,ensemble,True,False,pass
What Medicare plan paid and what the beneficiary owes on this claim.,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.8970294782246433,0.509647953280237,0.8961148683932554,ensemble,True,True,pass
Show the true out-of-pocket amount for this Part D claim.,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.8998063747205245,0.7320921932800967,0.8997167527576398,ensemble,True,True,pass
CMS pricing fields on claim 220133725669000.,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.8844541970637333,0.42149560332526115,0.871175564375251,ensemble,True,True,pass
MEDD?,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.864231133543569,0.32207932696736774,0.8445171081545055,ensemble,True,True,pass
Was the catastrophic coverage phase reached on this claim?,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.8833630910845506,0.2834197531422202,0.8635695477086399,ensemble,False,False,disagreement
What Part D benefit phase applies to the pricing on this claim?,medicare_part_d,medicare_part_d,True,cap_api,cap_api,True,0.9108304980065175,0.4805140941286601,0.9042674486632548,ensemble,False,False,disagreement
Which pharmacy network processed claim 132435151040074 sequence 001?,network_info,network_info,True,cap_api,cap_api,True,0.9988786905091761,0.6148038658412729,0.9984227108758166,ensemble,True,False,pass
Is this an in-network or out-of-network claim?,network_info,network_info,True,cap_api,cap_api,True,0.9997932735500596,0.6883912517766398,0.9997747358520419,ensemble,True,False,pass
Network details for this prescription fill.,network_info,network_info,True,cap_api,cap_api,True,0.9999102120273102,0.7562560890688068,0.9999012396230171,ensemble,True,False,pass
What paying network was used on this claim?,network_info,network_info,True,cap_api,cap_api,True,0.9999292784937496,0.790767057894468,0.9999142512166403,ensemble,True,False,pass
Show the network code associated with claim 220133725669000.,network_info,network_info,True,cap_api,cap_api,True,0.9968151489391522,0.42834264680065093,0.9966222750241729,ensemble,True,False,pass
Was this claim filled through the preferred pharmacy network?,network_info,network_info,True,cap_api,cap_api,True,0.9998751897027613,0.7385156107399639,0.9998602378562139,ensemble,True,False,pass
Which network tier does this pharmacy fall into for this claim?,network_info,network_info,True,cap_api,cap_api,True,0.9675844307478898,0.3207688521849562,0.9593092865144832,ensemble,True,False,pass
Network information for claim 201503823714118 sequence 001.,network_info,network_info,True,cap_api,cap_api,True,0.9984854736457924,0.5095594261687161,0.9982973121910267,ensemble,True,False,pass
Is the dispensing pharmacy in the narrow or broad network?,network_info,network_info,True,cap_api,cap_api,True,0.9890541171180295,0.34781312400629794,0.9843193698019801,ensemble,True,False,pass
What network classification applies to this fill?,network_info,network_info,True,cap_api,cap_api,True,0.9897925116197203,0.3484402194632996,0.9867371026623548,ensemble,True,False,pass
Network?,network_info,network_info,True,cap_api,cap_api,True,0.99084903539851,0.397548250574669,0.9872168909867619,ensemble,True,False,pass
Was this pharmacy in the plan's preferred network when the claim was processed?,network_info,network_info,True,cap_api,cap_api,True,0.9972300166270543,0.49812114523758066,0.9961833525836951,ensemble,True,False,pass
What is the network status of the pharmacy on this claim?,network_info,network_info,True,cap_api,cap_api,True,0.9998393424995208,0.7356442218498007,0.9998137987783676,ensemble,True,False,pass
Show the paying network details for this prescription.,network_info,network_info,True,cap_api,cap_api,True,0.9999005679603822,0.7493005493246045,0.9998852707057339,ensemble,True,False,pass
Which pharmacy network tier was this fill processed under?,network_info,network_info,True,cap_api,cap_api,True,0.9641764034093873,0.2876099964745855,0.9538559023521412,ensemble,True,False,pass
Was prior authorization required for claim 201752592251000 sequence 001?,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.8929465203540994,0.5491391935099581,0.8864462141777315,ensemble,True,True,pass
Show the PA status on this specific claim.,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.8998395969861575,0.7257157360112997,0.8998094541805799,ensemble,True,True,pass
Did this claim need prior authorization?,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.8999175248147886,0.7969336303590734,0.8998757695420697,ensemble,True,True,pass
Is there a Smart PA attached to this claim?,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.8998201534784794,0.695460758160175,0.8997847090751179,ensemble,True,True,pass
PA details for claim 220133725669000 sequence 001.,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.4314154218644195,0.17525045441747147,0.10368216450360054,ensemble,False,True,disagreement
What is the authorization number on this claim?,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.8996710642166431,0.673457564331634,0.8995826855057653,ensemble,True,True,pass
Tell me if this prescription required prior auth to process.,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.8997961020544848,0.7101590514264289,0.899720248219451,ensemble,True,True,pass
Was a member PA or plan PA used on this fill?,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.7727357804783254,0.261761105900984,0.7447396351473133,ensemble,False,True,disagreement
Prior authorization requirements for this claim.,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.9996664045736025,0.6887223096445718,0.9995562263070807,ensemble,True,False,pass
Show whether this claim passed PA validation.,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.9998257377540404,0.7145583417354413,0.9997873535692745,ensemble,True,False,pass
Prior auth on this claim?,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.8950837693640481,0.4408723214888741,0.8940309828863431,ensemble,True,True,pass
Was PA needed and was it approved for this specific fill?,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.7977946990488987,0.33329789680001704,0.7759651231181425,ensemble,False,True,disagreement
What authorization was checked when processing this claim?,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.8139018788330872,0.39313663280709665,0.8030957669893302,ensemble,False,True,disagreement
Does this claim have an associated PA number on file?,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.8997841097427842,0.691044392486033,0.8997541660006638,ensemble,True,True,pass
PA status for claim 242905816136000 sequence 001.,prior_auth_info,prior_auth_info,True,cap_api,cap_api,True,0.4314154218644195,0.17525045441747147,0.10368216450360054,ensemble,False,True,disagreement
Was a transition fill applied to claim 132435151040074 sequence 001?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9961310233845493,0.6143948504208184,0.9925477727834383,ensemble,True,False,pass
Show the approval overrides for claim 220133725669000.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9990215777242358,0.6260792198651421,0.9986769457923689,ensemble,True,False,pass
What BPG configuration led to approval of this claim?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9987411900718666,0.5376364997143741,0.9984835120121098,ensemble,True,False,pass
TF eligibility and approval details for this fill.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8998502195579683,0.7177701146622188,0.8998329858681817,ensemble,True,True,pass
Did any plan override get triggered for claim 201503823714118?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.6629952114186972,0.25330984879948815,0.4171541396695075,ensemble,False,False,disagreement
Approval pathway and override logic for this claim.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8964610138051581,0.44879952774449755,0.8955772305429289,ensemble,True,True,pass
What transition fill type was applied here?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9996396034721067,0.6716992380629642,0.9994854820884272,ensemble,True,False,pass
Claim 242905816136000 sequence 001 approval messages and codes.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9836670035429017,0.38121241618859136,0.9730020801098453,ensemble,True,False,pass
Were there any plan-level overrides that approved this claim?,approval_info,approval_info,True,benefits_api,benefits_api,True,0.9955495320651618,0.5129237765959572,0.9923286849814104,ensemble,True,False,pass
Show all approval information including BPG and TF status.,approval_info,approval_info,True,benefits_api,benefits_api,True,0.8183244953540636,0.39442297286822087,0.8115695456688957,ensemble,False,True,disagreement
When was claim 201752592251000 sequence 001 first entered into the system?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9889996228428276,0.3731428338388798,0.9838988928812019,ensemble,True,False,pass
Show the modification history for this claim.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9999000986612941,0.8444306499499712,0.9998329466459425,ensemble,True,False,pass
Who was the last user to make changes to this claim?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9464028102142686,0.28579500142664366,0.9284159788800345,ensemble,True,False,pass
Audit log for claim 220992183436835 sequence 002.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.998467744145417,0.51785751991816,0.998280769425018,ensemble,True,False,pass
What timestamps are on record for this claim's processing?,audit_info,fill_date_info,False,benefits_api,claim_history_search,False,0.5096286568815529,0.158786013703069,0.23823724078111708,ensemble,False,False,disagreement
Change history and audit trail for this fill.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9814769433228342,0.3193570629819313,0.976566856264658,ensemble,True,False,pass
When was this claim record last modified?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.999820894704704,0.7619223183065749,0.9997270501794194,ensemble,True,False,pass
Show me the create date and last update date for this claim.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9824481162500899,0.4137833121911416,0.9687338018175452,ensemble,True,False,pass
Pull the full audit trail for claim 230624075311000.,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9916453961922546,0.37238164431184273,0.9889887647582684,ensemble,True,False,pass
What system events are logged against this claim?,audit_info,audit_info,True,benefits_api,benefits_api,True,0.9998002142983843,0.6950586431140853,0.9997695899246717,ensemble,True,False,pass
What benefit phase is this member currently in?,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.9582148101278253,0.301964867036233,0.9383806020999528,ensemble,True,False,pass
Show the accumulation totals for this member.,beneficiary_info,beneficiary_info,True,benefits_api,benefits_api,True,0.9806482343137055,0.3595876103782413,0.9723533907441865,ensemble,True,False,pass
